RestaurantID,RestaurantName,City,State,OrderID,OrderDate,OrderType,PaymentMethod,CustomerID,Gender,AgeGroup,ItemID,ItemName,Category,Quantity,UnitPrice,Discount,TotalPrice,NetPrice,CostPrice,Profit
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O271551,2024-06-03,Takeaway,Card,C11441,Male,46–60,I05,Fries - Regular,Fries,2,50,10,100,90,22,46
R102,McDonald's Gurugram,Gurugram,Haryana,O266072,2024-06-06,Dine-in,Cash,C16409,Male,18–25,I07,Coca-Cola,Beverage,2,40,20,80,60,20,20
R106,McDonald's Jammu,Jammu,Jammu and Kashmir,O219594,2024-06-25,Dine-in,Card,C12108,Female,60+,I05,Fries - Regular,Fries,3,50,10,150,140,22,74
R100,McDonald's Chandigarh,Chandigarh,Chandigarh,O276045,2024-10-18,Delivery,App,C12682,Other,46–60,I08,Sprite,Beverage,1,40,20,40,20,20,0
R108,McDonald's Amritsar,Amritsar,Punjab,O234649,2024-09-17,Delivery,App,C11841,Male,18–25,I07,Coca-Cola,Beverage,1,40,5,40,35,20,15
R107,McDonald's Shimla,Shimla,Himachal Pradesh,O229671,2024-07-18,Takeaway,Cash,C18516,Other,36–45,I09,Cold Coffee,Beverage,1,90,5,90,85,50,35
R106,McDonald's Jaipur,Jaipur,Rajasthan,O223898,2024-05-11,Dine-in,Cash,C16272,Male,36–45,I12,Brownie Sundae,Dessert,3,110,5,330,325,65,130
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O271175,2024-07-31,Takeaway,Cash,C18132,Male,Under 18,I15,Peri Peri Fries,Fries,1,95,5,95,90,45,45
R100,McDonald's Delhi,Delhi,Delhi,O218024,2025-03-12,Takeaway,Card,C16906,Female,26–35,I06,Fries - Large,Fries,3,80,5,240,235,35,130
R104,McDonald's Jaipur,Jaipur,Rajasthan,O275654,2025-03-24,Takeaway,Cash,C13847,Male,18–25,I11,Soft Serve Cone,Dessert,1,30,20,30,10,10,0
R105,McDonald's Amritsar,Amritsar,Punjab,O224140,2025-01-26,Takeaway,Cash,C18771,Male,Under 18,I03,McAloo Tikki,Burger,3,55,20,165,145,30,55
R104,McDonald's Shimla,Shimla,Himachal Pradesh,O216558,2024-06-17,Delivery,Card,C14824,Female,36–45,I07,Coca-Cola,Beverage,1,40,0,40,40,20,20
R106,McDonald's Jammu,Jammu,Jammu and Kashmir,O222594,2024-05-29,Dine-in,App,C10098,Male,26–35,I16,Strawberry Shake,Beverage,2,100,5,200,195,60,75
R109,McDonald's Chandigarh,Chandigarh,Chandigarh,O276776,2024-08-09,Dine-in,Card,C13309,Female,Under 18,I02,Chicken Maharaja Mac,Burger,1,190,20,190,170,115,55
R104,McDonald's Amritsar,Amritsar,Punjab,O215842,2024-11-05,Takeaway,Card,C15915,Male,18–25,I18,Chicken Nuggets,Sides,3,120,5,360,355,70,145
R102,McDonald's Dehradun,Dehradun,Uttarakhand,O244678,2024-07-05,Dine-in,Cash,C10669,Other,18–25,I11,Soft Serve Cone,Dessert,1,30,20,30,10,10,0
R106,McDonald's Jaipur,Jaipur,Rajasthan,O291809,2024-07-04,Delivery,Cash,C19333,Female,36–45,I11,Soft Serve Cone,Dessert,2,30,0,60,60,10,40
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O284688,2024-10-24,Takeaway,Card,C12148,Male,46–60,I12,Brownie Sundae,Dessert,2,110,15,220,205,65,75
R107,McDonald's Lucknow,Lucknow,Uttar Pradesh,O247687,2024-06-17,Dine-in,Cash,C11477,Male,26–35,I08,Sprite,Beverage,3,40,10,120,110,20,50
R101,McDonald's Gurugram,Gurugram,Haryana,O217445,2024-04-06,Delivery,Card,C19935,Male,26–35,I12,Brownie Sundae,Dessert,3,110,10,330,320,65,125
R110,McDonald's Noida,Noida,Uttar Pradesh,O212024,2024-09-04,Takeaway,Cash,C14541,Female,18–25,I04,McChicken,Burger,2,130,0,260,260,75,110
R106,McDonald's Chandigarh,Chandigarh,Chandigarh,O277091,2024-07-29,Delivery,Card,C15242,Male,60+,I02,Chicken Maharaja Mac,Burger,1,190,5,190,185,115,70
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O284998,2024-11-29,Delivery,Card,C15759,Male,60+,I08,Sprite,Beverage,3,40,0,120,120,20,60
R107,McDonald's Shimla,Shimla,Himachal Pradesh,O256301,2024-08-14,Dine-in,App,C16505,Male,18–25,I12,Brownie Sundae,Dessert,3,110,20,330,310,65,115
R103,McDonald's Amritsar,Amritsar,Punjab,O287624,2024-08-16,Takeaway,Card,C11448,Female,46–60,I15,Peri Peri Fries,Fries,2,95,15,190,175,45,85
R101,McDonald's Amritsar,Amritsar,Punjab,O254989,2025-02-25,Dine-in,Card,C19938,Female,46–60,I11,Soft Serve Cone,Dessert,2,30,20,60,40,10,20
R107,McDonald's Gurugram,Gurugram,Haryana,O237572,2025-02-11,Dine-in,Cash,C15776,Female,26–35,I08,Sprite,Beverage,1,40,10,40,30,20,10
R103,McDonald's Jaipur,Jaipur,Rajasthan,O232541,2024-07-18,Delivery,Card,C13137,Male,60+,I06,Fries - Large,Fries,2,80,0,160,160,35,90
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O237696,2025-02-16,Takeaway,App,C16843,Female,60+,I08,Sprite,Beverage,1,40,5,40,35,20,15
R106,McDonald's Jaipur,Jaipur,Rajasthan,O209520,2024-11-14,Takeaway,Cash,C13379,Female,36–45,I06,Fries - Large,Fries,1,80,10,80,70,35,35
R100,McDonald's Gurugram,Gurugram,Haryana,O230344,2025-03-02,Delivery,Cash,C16875,Female,36–45,I10,McFlurry,Dessert,1,90,5,90,85,60,25
R102,McDonald's Noida,Noida,Uttar Pradesh,O289472,2024-09-01,Dine-in,App,C15026,Female,60+,I17,Paneer Wrap,Burger,2,120,20,240,220,65,90
R101,McDonald's Shimla,Shimla,Himachal Pradesh,O213195,2024-06-11,Takeaway,Card,C19560,Female,36–45,I12,Brownie Sundae,Dessert,3,110,20,330,310,65,115
R100,McDonald's Dehradun,Dehradun,Uttarakhand,O215959,2025-02-19,Delivery,Card,C11367,Male,46–60,I14,McPuff,Sides,1,42,20,42,22,20,2
R102,McDonald's Noida,Noida,Uttar Pradesh,O210164,2025-03-15,Takeaway,Cash,C17730,Female,26–35,I16,Strawberry Shake,Beverage,1,100,15,100,85,60,25
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O206699,2025-02-25,Delivery,Cash,C15840,Female,Under 18,I12,Brownie Sundae,Dessert,2,110,5,220,215,65,85
R100,McDonald's Amritsar,Amritsar,Punjab,O244562,2024-12-27,Delivery,Card,C17409,Male,26–35,I01,Veg Maharaja Mac,Burger,3,170,10,510,500,100,200
R100,McDonald's Delhi,Delhi,Delhi,O272741,2024-08-14,Delivery,Cash,C13485,Female,Under 18,I08,Sprite,Beverage,2,40,5,80,75,20,35
R109,McDonald's Noida,Noida,Uttar Pradesh,O210917,2024-04-14,Takeaway,App,C18892,Male,Under 18,I12,Brownie Sundae,Dessert,3,110,0,330,330,65,135
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O296754,2024-07-19,Dine-in,Cash,C19975,Other,60+,I14,McPuff,Sides,2,42,20,84,64,20,24
R101,McDonald's Jammu,Jammu,Jammu and Kashmir,O213375,2024-10-08,Delivery,Cash,C15193,Other,Under 18,I06,Fries - Large,Fries,3,80,15,240,225,35,120
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O208550,2024-11-07,Takeaway,Card,C11765,Male,26–35,I01,Veg Maharaja Mac,Burger,3,170,0,510,510,100,210
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O227703,2024-04-26,Dine-in,Card,C17963,Male,46–60,I13,Masala Wedges,Sides,3,65,5,195,190,35,85
R108,McDonald's Noida,Noida,Uttar Pradesh,O265683,2024-11-28,Takeaway,App,C16775,Male,Under 18,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O227198,2024-09-19,Takeaway,App,C18631,Male,Under 18,I14,McPuff,Sides,3,42,0,126,126,20,66
R101,McDonald's Shimla,Shimla,Himachal Pradesh,O282994,2024-12-23,Dine-in,Card,C16796,Female,26–35,I03,McAloo Tikki,Burger,3,55,10,165,155,30,65
R107,McDonald's Noida,Noida,Uttar Pradesh,O265088,2024-11-03,Dine-in,Card,C14381,Male,Under 18,I10,McFlurry,Dessert,2,90,10,180,170,60,50
R104,McDonald's Noida,Noida,Uttar Pradesh,O290953,2024-12-31,Takeaway,Card,C12260,Other,Under 18,I12,Brownie Sundae,Dessert,3,110,15,330,315,65,120
R110,McDonald's Amritsar,Amritsar,Punjab,O219365,2025-01-11,Dine-in,App,C17712,Female,46–60,I17,Paneer Wrap,Burger,1,120,15,120,105,65,40
R106,McDonald's Delhi,Delhi,Delhi,O268285,2024-05-16,Dine-in,App,C17319,Female,60+,I07,Coca-Cola,Beverage,1,40,20,40,20,20,0
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O254814,2024-06-13,Delivery,Card,C13795,Male,46–60,I18,Chicken Nuggets,Sides,1,120,5,120,115,70,45
R105,McDonald's Amritsar,Amritsar,Punjab,O238603,2024-12-13,Delivery,Cash,C12161,Other,26–35,I15,Peri Peri Fries,Fries,2,95,5,190,185,45,95
R104,McDonald's Noida,Noida,Uttar Pradesh,O253884,2024-06-06,Dine-in,App,C19587,Male,Under 18,I02,Chicken Maharaja Mac,Burger,3,190,15,570,555,115,210
R104,McDonald's Jammu,Jammu,Jammu and Kashmir,O265213,2024-10-04,Delivery,App,C11017,Female,18–25,I04,McChicken,Burger,2,130,15,260,245,75,95
R110,McDonald's Gurugram,Gurugram,Haryana,O262892,2024-11-13,Delivery,Cash,C10173,Male,60+,I08,Sprite,Beverage,3,40,5,120,115,20,55
R110,McDonald's Dehradun,Dehradun,Uttarakhand,O218118,2024-05-08,Takeaway,Cash,C14454,Female,60+,I04,McChicken,Burger,1,130,0,130,130,75,55
R104,McDonald's Noida,Noida,Uttar Pradesh,O296689,2025-02-06,Takeaway,Card,C12175,Female,26–35,I14,McPuff,Sides,3,42,0,126,126,20,66
R105,McDonald's Gurugram,Gurugram,Haryana,O209762,2024-04-07,Dine-in,App,C12103,Male,46–60,I10,McFlurry,Dessert,3,90,15,270,255,60,75
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O258137,2024-09-11,Dine-in,App,C19857,Female,36–45,I10,McFlurry,Dessert,3,90,10,270,260,60,80
R109,McDonald's Gurugram,Gurugram,Haryana,O260574,2024-09-28,Delivery,Card,C17982,Female,18–25,I18,Chicken Nuggets,Sides,2,120,10,240,230,70,90
R101,McDonald's Jaipur,Jaipur,Rajasthan,O227051,2024-09-09,Delivery,Cash,C18218,Male,36–45,I13,Masala Wedges,Sides,2,65,10,130,120,35,50
R100,McDonald's Dehradun,Dehradun,Uttarakhand,O289039,2024-07-04,Dine-in,Cash,C13451,Female,Under 18,I16,Strawberry Shake,Beverage,3,100,5,300,295,60,115
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O245738,2024-08-10,Delivery,Cash,C18145,Female,46–60,I06,Fries - Large,Fries,2,80,20,160,140,35,70
R109,McDonald's Chandigarh,Chandigarh,Chandigarh,O295959,2025-01-06,Dine-in,Card,C10291,Male,26–35,I04,McChicken,Burger,3,130,20,390,370,75,145
R109,McDonald's Delhi,Delhi,Delhi,O217100,2024-09-07,Dine-in,Card,C16941,Female,18–25,I19,Veg Pizza McPuff,Sides,2,42,5,84,79,22,35
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O208746,2025-03-16,Delivery,Cash,C12834,Male,36–45,I16,Strawberry Shake,Beverage,3,100,5,300,295,60,115
R102,McDonald's Amritsar,Amritsar,Punjab,O202841,2025-03-18,Delivery,App,C13857,Other,18–25,I11,Soft Serve Cone,Dessert,1,30,0,30,30,10,20
R110,McDonald's Noida,Noida,Uttar Pradesh,O274728,2024-07-03,Takeaway,Card,C12783,Female,18–25,I06,Fries - Large,Fries,3,80,0,240,240,35,135
R104,McDonald's Shimla,Shimla,Himachal Pradesh,O211092,2025-01-11,Takeaway,Cash,C19150,Female,36–45,I09,Cold Coffee,Beverage,2,90,20,180,160,50,60
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O243909,2025-02-10,Dine-in,Card,C11576,Male,26–35,I20,Chocolate Shake,Beverage,3,100,20,300,280,60,100
R104,McDonald's Noida,Noida,Uttar Pradesh,O250922,2025-02-28,Dine-in,Card,C10610,Female,18–25,I19,Veg Pizza McPuff,Sides,2,42,0,84,84,22,40
R106,McDonald's Jammu,Jammu,Jammu and Kashmir,O211701,2024-11-06,Dine-in,Cash,C15187,Female,26–35,I20,Chocolate Shake,Beverage,3,100,5,300,295,60,115
R106,McDonald's Jaipur,Jaipur,Rajasthan,O251988,2025-03-27,Dine-in,Cash,C15708,Female,60+,I15,Peri Peri Fries,Fries,2,95,0,190,190,45,100
R103,McDonald's Gurugram,Gurugram,Haryana,O240571,2025-02-02,Delivery,Card,C15945,Female,36–45,I05,Fries - Regular,Fries,2,50,20,100,80,22,36
R105,McDonald's Shimla,Shimla,Himachal Pradesh,O265670,2024-07-08,Dine-in,Card,C19630,Female,46–60,I13,Masala Wedges,Sides,1,65,10,65,55,35,20
R106,McDonald's Lucknow,Lucknow,Uttar Pradesh,O226308,2024-12-07,Delivery,Cash,C10263,Male,26–35,I17,Paneer Wrap,Burger,3,120,15,360,345,65,150
R102,McDonald's Amritsar,Amritsar,Punjab,O224858,2024-07-28,Dine-in,Cash,C14730,Female,18–25,I06,Fries - Large,Fries,1,80,15,80,65,35,30
R104,McDonald's Amritsar,Amritsar,Punjab,O278113,2025-02-12,Dine-in,App,C14583,Female,Under 18,I16,Strawberry Shake,Beverage,1,100,5,100,95,60,35
R105,McDonald's Dehradun,Dehradun,Uttarakhand,O290089,2024-05-16,Dine-in,Cash,C18364,Female,36–45,I17,Paneer Wrap,Burger,3,120,20,360,340,65,145
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O214632,2024-06-21,Takeaway,App,C19423,Female,18–25,I04,McChicken,Burger,3,130,20,390,370,75,145
R102,McDonald's Dehradun,Dehradun,Uttarakhand,O208922,2024-09-13,Delivery,Cash,C12347,Female,Under 18,I07,Coca-Cola,Beverage,1,40,5,40,35,20,15
R104,McDonald's Jaipur,Jaipur,Rajasthan,O285034,2024-06-02,Delivery,App,C15885,Male,36–45,I17,Paneer Wrap,Burger,2,120,20,240,220,65,90
R109,McDonald's Delhi,Delhi,Delhi,O206227,2025-03-02,Dine-in,App,C15194,Male,Under 18,I12,Brownie Sundae,Dessert,1,110,5,110,105,65,40
R109,McDonald's Noida,Noida,Uttar Pradesh,O242904,2025-01-30,Delivery,App,C12929,Female,18–25,I18,Chicken Nuggets,Sides,2,120,10,240,230,70,90
R103,McDonald's Jaipur,Jaipur,Rajasthan,O257661,2024-10-08,Dine-in,App,C11393,Female,46–60,I06,Fries - Large,Fries,3,80,20,240,220,35,115
R108,McDonald's Noida,Noida,Uttar Pradesh,O278645,2024-06-08,Delivery,App,C14897,Female,60+,I15,Peri Peri Fries,Fries,3,95,0,285,285,45,150
R109,McDonald's Gurugram,Gurugram,Haryana,O270586,2024-05-01,Dine-in,App,C17442,Male,36–45,I07,Coca-Cola,Beverage,3,40,0,120,120,20,60
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O287838,2025-02-23,Dine-in,Card,C18727,Male,26–35,I10,McFlurry,Dessert,3,90,20,270,250,60,70
R103,McDonald's Delhi,Delhi,Delhi,O246624,2025-02-15,Delivery,Card,C15754,Female,60+,I08,Sprite,Beverage,3,40,5,120,115,20,55
R109,McDonald's Dehradun,Dehradun,Uttarakhand,O262739,2024-04-05,Delivery,Card,C11771,Female,46–60,I09,Cold Coffee,Beverage,2,90,5,180,175,50,75
R100,McDonald's Jammu,Jammu,Jammu and Kashmir,O207495,2024-08-24,Takeaway,App,C12560,Female,18–25,I11,Soft Serve Cone,Dessert,1,30,20,30,10,10,0
R105,McDonald's Delhi,Delhi,Delhi,O200138,2025-02-27,Delivery,Card,C10322,Male,18–25,I03,McAloo Tikki,Burger,3,55,15,165,150,30,60
R110,McDonald's Delhi,Delhi,Delhi,O242430,2024-07-20,Dine-in,App,C11310,Female,18–25,I05,Fries - Regular,Fries,3,50,20,150,130,22,64
R109,McDonald's Jaipur,Jaipur,Rajasthan,O230091,2024-10-13,Takeaway,Cash,C12206,Female,Under 18,I09,Cold Coffee,Beverage,2,90,0,180,180,50,80
R104,McDonald's Chandigarh,Chandigarh,Chandigarh,O209137,2024-08-30,Dine-in,App,C10217,Male,26–35,I13,Masala Wedges,Sides,2,65,20,130,110,35,40
R106,McDonald's Jaipur,Jaipur,Rajasthan,O254799,2025-01-13,Takeaway,App,C17814,Male,36–45,I19,Veg Pizza McPuff,Sides,2,42,0,84,84,22,40
R102,McDonald's Delhi,Delhi,Delhi,O204508,2024-09-18,Takeaway,App,C17885,Male,60+,I07,Coca-Cola,Beverage,1,40,10,40,30,20,10
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O238208,2024-08-15,Takeaway,App,C13829,Female,36–45,I18,Chicken Nuggets,Sides,2,120,0,240,240,70,100
R101,McDonald's Lucknow,Lucknow,Uttar Pradesh,O279586,2024-06-15,Dine-in,App,C18670,Other,26–35,I19,Veg Pizza McPuff,Sides,2,42,0,84,84,22,40
R105,McDonald's Dehradun,Dehradun,Uttarakhand,O289620,2024-12-29,Dine-in,App,C12901,Male,60+,I14,McPuff,Sides,1,42,15,42,27,20,7
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O201405,2024-07-13,Dine-in,Cash,C13593,Female,18–25,I17,Paneer Wrap,Burger,1,120,10,120,110,65,45
R106,McDonald's Noida,Noida,Uttar Pradesh,O204058,2025-01-05,Dine-in,Card,C19344,Male,26–35,I18,Chicken Nuggets,Sides,3,120,0,360,360,70,150
R106,McDonald's Amritsar,Amritsar,Punjab,O234321,2024-05-26,Takeaway,Cash,C18965,Female,46–60,I11,Soft Serve Cone,Dessert,3,30,20,90,70,10,40
R104,McDonald's Noida,Noida,Uttar Pradesh,O249876,2024-05-03,Delivery,App,C11292,Female,Under 18,I02,Chicken Maharaja Mac,Burger,3,190,15,570,555,115,210
R109,McDonald's Shimla,Shimla,Himachal Pradesh,O249553,2024-04-12,Delivery,App,C16076,Female,36–45,I15,Peri Peri Fries,Fries,1,95,10,95,85,45,40
R101,McDonald's Jammu,Jammu,Jammu and Kashmir,O293138,2025-02-02,Dine-in,Card,C18564,Male,26–35,I07,Coca-Cola,Beverage,1,40,0,40,40,20,20
R107,McDonald's Delhi,Delhi,Delhi,O218347,2024-11-18,Dine-in,Cash,C10374,Male,Under 18,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R107,McDonald's Lucknow,Lucknow,Uttar Pradesh,O223561,2024-06-01,Takeaway,App,C13022,Female,26–35,I10,McFlurry,Dessert,1,90,15,90,75,60,15
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O277813,2024-12-14,Takeaway,App,C11456,Male,18–25,I11,Soft Serve Cone,Dessert,2,30,15,60,45,10,25
R109,McDonald's Lucknow,Lucknow,Uttar Pradesh,O255163,2025-02-10,Delivery,App,C15293,Male,Under 18,I15,Peri Peri Fries,Fries,3,95,5,285,280,45,145
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O241312,2025-01-23,Takeaway,Cash,C16794,Female,18–25,I07,Coca-Cola,Beverage,1,40,10,40,30,20,10
R104,McDonald's Gurugram,Gurugram,Haryana,O250098,2024-06-11,Dine-in,Card,C13458,Female,Under 18,I06,Fries - Large,Fries,1,80,0,80,80,35,45
R101,McDonald's Chandigarh,Chandigarh,Chandigarh,O215315,2025-01-26,Delivery,Card,C11496,Male,18–25,I20,Chocolate Shake,Beverage,2,100,15,200,185,60,65
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O270904,2025-02-14,Takeaway,App,C15458,Female,Under 18,I02,Chicken Maharaja Mac,Burger,2,190,0,380,380,115,150
R107,McDonald's Delhi,Delhi,Delhi,O262187,2024-09-12,Delivery,Cash,C14727,Male,Under 18,I09,Cold Coffee,Beverage,1,90,20,90,70,50,20
R103,McDonald's Amritsar,Amritsar,Punjab,O269908,2024-12-24,Delivery,Cash,C18063,Male,26–35,I18,Chicken Nuggets,Sides,3,120,5,360,355,70,145
R100,McDonald's Noida,Noida,Uttar Pradesh,O248892,2025-01-09,Takeaway,App,C10347,Male,18–25,I06,Fries - Large,Fries,1,80,15,80,65,35,30
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O226484,2024-08-20,Dine-in,Cash,C17028,Female,18–25,I06,Fries - Large,Fries,2,80,0,160,160,35,90
R100,McDonald's Jammu,Jammu,Jammu and Kashmir,O274034,2024-05-18,Delivery,Cash,C18668,Female,36–45,I11,Soft Serve Cone,Dessert,1,30,15,30,15,10,5
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O246558,2024-04-24,Dine-in,Card,C13961,Female,36–45,I07,Coca-Cola,Beverage,3,40,5,120,115,20,55
R101,McDonald's Lucknow,Lucknow,Uttar Pradesh,O221879,2024-05-02,Takeaway,Cash,C13050,Male,Under 18,I19,Veg Pizza McPuff,Sides,3,42,0,126,126,22,60
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O247939,2024-10-03,Delivery,App,C19951,Male,60+,I11,Soft Serve Cone,Dessert,3,30,15,90,75,10,45
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O238449,2024-08-12,Dine-in,Card,C12364,Female,46–60,I13,Masala Wedges,Sides,2,65,5,130,125,35,55
R102,McDonald's Delhi,Delhi,Delhi,O257104,2024-08-09,Takeaway,App,C10763,Male,18–25,I07,Coca-Cola,Beverage,3,40,20,120,100,20,40
R101,McDonald's Jammu,Jammu,Jammu and Kashmir,O284251,2024-05-18,Takeaway,Cash,C12716,Male,46–60,I18,Chicken Nuggets,Sides,1,120,20,120,100,70,30
R100,McDonald's Gurugram,Gurugram,Haryana,O241370,2024-10-11,Delivery,Cash,C15167,Male,46–60,I02,Chicken Maharaja Mac,Burger,1,190,5,190,185,115,70
R101,McDonald's Delhi,Delhi,Delhi,O279094,2025-01-05,Takeaway,Card,C10058,Male,36–45,I18,Chicken Nuggets,Sides,1,120,20,120,100,70,30
R109,McDonald's Noida,Noida,Uttar Pradesh,O226741,2024-08-21,Takeaway,Cash,C12903,Female,36–45,I12,Brownie Sundae,Dessert,3,110,0,330,330,65,135
R109,McDonald's Delhi,Delhi,Delhi,O239041,2024-11-22,Delivery,Cash,C13539,Female,60+,I09,Cold Coffee,Beverage,2,90,0,180,180,50,80
R103,McDonald's Lucknow,Lucknow,Uttar Pradesh,O218697,2024-08-03,Dine-in,App,C11807,Male,Under 18,I09,Cold Coffee,Beverage,2,90,10,180,170,50,70
R101,McDonald's Lucknow,Lucknow,Uttar Pradesh,O249602,2024-04-15,Delivery,App,C13009,Female,36–45,I18,Chicken Nuggets,Sides,3,120,15,360,345,70,135
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O220675,2025-02-09,Dine-in,App,C18843,Female,Under 18,I04,McChicken,Burger,2,130,15,260,245,75,95
R107,McDonald's Dehradun,Dehradun,Uttarakhand,O250884,2025-02-13,Delivery,Card,C12368,Female,18–25,I07,Coca-Cola,Beverage,2,40,15,80,65,20,25
R106,McDonald's Jaipur,Jaipur,Rajasthan,O205828,2024-09-15,Dine-in,App,C11340,Female,60+,I04,McChicken,Burger,1,130,5,130,125,75,50
R109,McDonald's Delhi,Delhi,Delhi,O259627,2024-05-17,Dine-in,App,C15183,Female,46–60,I04,McChicken,Burger,1,130,5,130,125,75,50
R109,McDonald's Gurugram,Gurugram,Haryana,O242208,2024-10-29,Dine-in,App,C19380,Male,36–45,I18,Chicken Nuggets,Sides,3,120,5,360,355,70,145
R100,McDonald's Dehradun,Dehradun,Uttarakhand,O201607,2024-08-18,Takeaway,Card,C10583,Male,26–35,I07,Coca-Cola,Beverage,1,40,20,40,20,20,0
R101,McDonald's Gurugram,Gurugram,Haryana,O213009,2024-12-16,Dine-in,Card,C14490,Female,60+,I16,Strawberry Shake,Beverage,1,100,0,100,100,60,40
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O284303,2024-05-10,Dine-in,Cash,C14406,Male,Under 18,I20,Chocolate Shake,Beverage,1,100,0,100,100,60,40
R110,McDonald's Jaipur,Jaipur,Rajasthan,O263714,2024-04-14,Takeaway,Cash,C19060,Female,36–45,I04,McChicken,Burger,1,130,0,130,130,75,55
R107,McDonald's Jaipur,Jaipur,Rajasthan,O278585,2025-03-15,Delivery,Cash,C15771,Male,36–45,I10,McFlurry,Dessert,2,90,20,180,160,60,40
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O267482,2025-01-18,Takeaway,App,C15532,Female,60+,I19,Veg Pizza McPuff,Sides,1,42,15,42,27,22,5
R110,McDonald's Chandigarh,Chandigarh,Chandigarh,O229045,2024-05-31,Delivery,Card,C18012,Female,46–60,I12,Brownie Sundae,Dessert,2,110,20,220,200,65,70
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O296146,2025-01-17,Takeaway,Card,C19831,Female,18–25,I06,Fries - Large,Fries,1,80,20,80,60,35,25
R108,McDonald's Noida,Noida,Uttar Pradesh,O203315,2024-05-11,Dine-in,App,C10817,Female,60+,I06,Fries - Large,Fries,1,80,10,80,70,35,35
R105,McDonald's Lucknow,Lucknow,Uttar Pradesh,O253541,2025-01-04,Dine-in,Cash,C13143,Male,18–25,I10,McFlurry,Dessert,3,90,20,270,250,60,70
R101,McDonald's Shimla,Shimla,Himachal Pradesh,O211825,2024-07-17,Dine-in,Card,C18007,Male,60+,I05,Fries - Regular,Fries,3,50,15,150,135,22,69
R110,McDonald's Dehradun,Dehradun,Uttarakhand,O248913,2025-03-17,Takeaway,Cash,C13710,Female,26–35,I03,McAloo Tikki,Burger,1,55,20,55,35,30,5
R105,McDonald's Jaipur,Jaipur,Rajasthan,O246185,2025-02-24,Takeaway,App,C16842,Female,18–25,I06,Fries - Large,Fries,3,80,5,240,235,35,130
R109,McDonald's Delhi,Delhi,Delhi,O227586,2024-04-11,Dine-in,Card,C19153,Other,36–45,I14,McPuff,Sides,1,42,10,42,32,20,12
R104,McDonald's Gurugram,Gurugram,Haryana,O285666,2024-11-23,Dine-in,Cash,C11583,Male,36–45,I17,Paneer Wrap,Burger,3,120,0,360,360,65,165
R103,McDonald's Jammu,Jammu,Jammu and Kashmir,O235253,2024-05-15,Delivery,Cash,C15006,Male,36–45,I20,Chocolate Shake,Beverage,1,100,10,100,90,60,30
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O248345,2024-05-22,Delivery,Cash,C13908,Female,18–25,I05,Fries - Regular,Fries,3,50,0,150,150,22,84
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O292869,2024-08-02,Takeaway,App,C17154,Male,26–35,I05,Fries - Regular,Fries,3,50,15,150,135,22,69
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O297467,2024-05-31,Takeaway,Card,C14391,Female,60+,I08,Sprite,Beverage,3,40,0,120,120,20,60
R106,McDonald's Chandigarh,Chandigarh,Chandigarh,O299709,2025-03-27,Dine-in,Cash,C11385,Male,18–25,I20,Chocolate Shake,Beverage,2,100,5,200,195,60,75
